1328236009.55, 4.4457617887650806e-10, -2.8924293112075823e-10, 1.281649560129435e-10
1328236009.6, 2.4448174362272135e-09, -2.5249538640317592e-09, -2.9215169293375423e-09
1328236009.65, 2.938694113799228e-09, -1.2230635778182476e-09, -4.226429879800863e-10
1328236009.7, 1.0943567656993052e-09, -2.1463321486569224e-09, -1.9378596013704497e-09
1328236009.75, 3.6202803876602987e-09, 5.776720786602112e-10, -9.204740524515648e-10
1328236009.8, 3.0711391601982783e-09, -3.4600264019675324e-09, -1.581532239595764e-10
1328236009.85, -4.158728638584934e-10, -5.085711879881503e-10, -2.804978653528365e-09
1328236009.9, 1.2464215650643929e-09, 1.1666616971196445e-09, -1.994763676511544e-09
1328236009.95, 3.3016458000176935e-10, -3.987199730995895e-09, -3.14950116898744e-09
1328236010.0, 6.311506974115541e-10, 1.3332149488986588e-09, -2.5041446780771134e-09
1328236010.05, -3.4387373105158363e-09, -1.390594815074097e-10, -2.6494451203757054e-09
1328236010.1, -1.663814746105892e-09, 5.374812721982562e-11, -3.212183310678176e-09
1328236010.15, -1.2429660267939673e-09, 6.650455202022299e-10, -2.7219580083533853e-09
1328236010.2, -4.882377792565725e-09, 8.129129486689211e-10, -1.813199903895135e-09
1328236010.25, -1.3923685442016829e-09, 3.1404695038402152e-09, -2.2018615077918525e-09
1328236010.3, -6.815161370562401e-09, 2.761698119373486e-10, -2.8054660863842653e-09
1328236010.35, -2.783218796238179e-09, 1.4318903613723717e-09, -1.0737270729051619e-09
1328236010.4, -1.3083347875101893e-09, -5.588915027561047e-10, -3.1659753992420913e-09
1328236010.45, -7.823692169796503e-09, 1.2114733502002952e-09, -4.013850988102944e-09
1328236010.5, -1.711705985155388e-10, 3.767764694501196e-09, -7.503255375092091e-11
1328236010.55, -6.016605667620993e-09, -5.171216408294159e-09, -2.204295908138642e-09
1328236010.6, -5.596400602167134e-09, 4.322163096179481e-10, -2.904489481373058e-09
1328236010.65, 1.3706116969926238e-09, 8.257110895435742e-10, -1.942115594471287e-09
1328236010.7, -4.834627406318672e-09, -4.269523472490793e-09, -4.930720502490977e-09
1328236010.75, -8.206631312608535e-10, 1.4224855676748263e-09, -3.568361710360639e-10
1328236010.8, -4.281271040889796e-09, -2.2151871150839842e-09, -2.653840936818055e-09
1328236010.85, -5.23419385465732e-10, 6.559740779955392e-10, -3.2358329515890314e-09
1328236010.9, 2.6638510512491196e-09, -8.468583305848198e-10, 4.011341791840685e-10
1328236010.95, -3.1898415695056835e-09, 2.178452438191302e-09, -3.0825840258291852e-09
1328236011.0, 2.3507796484448693e-09, 2.7484963200892833e-09, 1.5790968545117174e-09
1328236011.05, 1.048853951537562e-09, -4.702603900752119e-10, 7.598648406555429e-10
1328236011.1, 5.252276833012274e-10, 6.579665326123024e-09, 1.6432073661681667e-09
1328236011.15, 5.715600634010374e-10, 4.4791243871892726e-10, 2.0427562189743037e-09
1328236011.2, 2.2322325706105643e-09, 4.873611450706022e-09, 2.408573320318425e-10
1328236011.25, 2.054689262809329e-09, 4.6573101338828394e-09, 3.4368453270477525e-09
1328236011.3, 1.0789578195967309e-10, -2.0213102109073987e-10, 8.585308848265135e-10
1328236011.35, 3.4428851947061748e-09, 5.764658573495703e-09, 2.27911973196472e-09
1328236011.4, -2.816207577631209e-10, 2.568087988393266e-09, 2.1969154348141573e-09
1328236011.45, 6.026749388751994e-10, 2.229354848881627e-09, 2.718285591773337e-09
1328236011.5, 3.1603631979047852e-09, 3.7115962876254417e-09, 3.404961932578515e-10
1328236011.55, -9.793260414895832e-10, 4.414467700029653e-10, 1.3977893920973633e-09
1328236011.6, 4.5836781414365184e-10, 2.0783191882158916e-09, 3.000180219237574e-09
1328236011.65, 2.033751485425704e-09, 3.909018698925611e-09, -1.0454344917638077e-09
1328236011.7, 2.263231435114815e-09, 3.7780919848564293e-10, 4.0923572236791345e-09
1328236011.75, -2.299092977213382e-09, 1.1071676221477527e-09, 2.8208391470182046e-09
1328236011.8, 2.3716822682859397e-10, 8.659186204551421e-10, 1.7559804190775466e-09
1328236011.85, 1.4105669829492523e-09, -1.3587329803813877e-09, 3.361757026267867e-09
1328236011.9, -4.512159612909242e-09, -3.571384128408791e-10, 2.1981967885757258e-09
1328236011.95, 2.1446691724591377e-10, -2.4967567512663523e-10, 3.5102822544954395e-09
1328236012.0, -2.6573560187270833e-09, -1.3636140225654017e-09, 2.519428343101473e-09
1328236012.05, -3.20014960409566e-09, -3.137054615625949e-10, 4.290186699052539e-09
1328236012.1, -2.3921713511983114e-09, 1.106116912932334e-09, 4.270595817892301e-09
1328236012.15, -4.531127381240202e-09, -5.686613364589286e-10, 1.2882692819666426e-09
1328236012.2, -3.1652195154828435e-09, -3.380453149257041e-09, 4.368300342471441e-09
1328236012.25, -4.024167263680517e-09, -3.6344161124299917e-09, 2.7615233558098565e-09
1328236012.3, -2.0155592153073372e-09, -6.214909506542272e-10, 1.9997601495796837e-09
1328236012.35, 1.3142301014149914e-09, -3.641610722917682e-09, 5.750899321872872e-09
1328236012.4, 1.068213657296983e-09, -4.617051705506254e-09, 2.035664407234591e-09
1328236012.45, -5.232781336672264e-10, -4.1381165154597925e-09, 3.2802721748911204e-09
1328236012.5, 3.4266614601661307e-09, -2.3768702505988316e-09, 4.841496156538475e-09
1328236012.55, 3.299910643326169e-09, -3.258946858142842e-09, 7.354886592684722e-10
1328236012.6, 3.300601906414189e-09, -3.845778860149232e-09, 1.0987292206629687e-09
1328236012.65, 5.431727377874965e-09, 2.625345009767909e-09, 2.3340681990292963e-09
1328236012.7, 4.784499422269957e-10, -5.4290618821540035e-09, -1.3452245447488472e-09
1328236012.75, 1.8016665997973031e-09, -1.8108615853724623e-09, -1.7316867663361697e-09
1328236012.8, 3.3582405651963534e-09, 1.6584662269686038e-09, -5.153942328454173e-10
1328236012.85, -4.5190017131286167e-10, -1.88935515169679e-09, -3.361121854479133e-09
1328236012.9, 7.628154409227486e-10, 1.1644434111270274e-09, -2.8090369199768633e-09
1328236012.95, 2.596409018751126e-10, -3.6135224717049712e-09, -3.4974339096575342e-09
1328236013.0, -1.6940206781529758e-09, -1.0729148032419388e-09, -4.680671202710996e-09
1328236013.05, 3.738536824248335e-10, 3.468122992057307e-10, -2.587252279266871e-09
1328236013.1, -7.83775051493969e-11, 7.958270116861952e-10, -6.501283396696465e-10
1328236013.15, -4.400026086645283e-11, -1.1793850754947466e-10, -1.1094755354342246e-09
1328236013.2, 1.3119802180357157e-09, -1.0024271872576447e-09, -1.8265329943200932e-09
1328236013.25, -1.6376705743977265e-09, 2.6777811286652007e-09, 1.4287213557367668e-09
1328236013.3, -1.016631432051112e-09, 4.419157661503414e-09, 9.50987808795961e-10
1328236013.35, 2.1254576630312246e-09, 1.7348280509590474e-09, 1.0341197088358162e-09
1328236013.4, -1.8895082739132301e-10, 5.186165046679948e-10, 1.9165661422242654e-09
1328236013.45, -3.959411527712708e-09, 6.196350639664664e-09, 1.9449905911186522e-10
1328236013.5, -2.020690353078396e-09, 4.542475476042378e-09, 2.664202481538047e-09
1328236013.55, -1.6659103945423577e-09, 1.8380170718215264e-09, 8.572872190045751e-10
1328236013.6, -2.4625397567821456e-09, 3.1585877848325095e-09, 1.5577237919732885e-10
1328236013.65, -1.2876184346134381e-09, 4.645942529145321e-09, 6.950856290232002e-10
1328236013.7, -2.71596480588779e-09, 2.0954847794473545e-09, 3.1107179053098937e-11
1328236013.75, -1.3273192432611197e-09, 1.1026411491769398e-09, -2.082335560696426e-10
1328236013.8, -3.2429409861065837e-09, 3.7558111817458445e-09, -8.259174847952253e-10
